Date,Open,High,Low,Close,Volume,Adj Close
2013-04-29,0.03,0.03,0.01,0.01,67849200,0.01
2013-04-26,0.03,0.03,0.02,0.03,12522200,0.03
2013-04-25,0.04,0.04,0.03,0.03,9887600,0.03
2013-04-24,0.04,0.04,0.04,0.04,418800,0.04
2013-04-23,0.04,0.04,0.04,0.04,757300,0.04
2013-04-22,0.04,0.04,0.04,0.04,1437300,0.04
2013-04-19,0.04,0.04,0.04,0.04,963100,0.04
2013-04-18,0.04,0.04,0.04,0.04,1122300,0.04
2013-04-17,0.04,0.04,0.04,0.04,1708300,0.04
2013-04-16,0.04,0.04,0.04,0.04,961200,0.04
2013-04-15,0.04,0.04,0.04,0.04,1336400,0.04
2013-04-12,0.04,0.04,0.04,0.04,2302700,0.04
2013-04-11,0.04,0.04,0.04,0.04,1659300,0.04
2013-04-10,0.04,0.04,0.04,0.04,2280500,0.04
2013-04-09,0.05,0.05,0.03,0.04,5045600,0.04
2013-04-08,0.05,0.05,0.05,0.05,1780700,0.05
2013-04-05,0.05,0.05,0.05,0.05,2211600,0.05
2013-04-04,0.05,0.05,0.05,0.05,2562200,0.05
2013-04-03,0.05,0.06,0.05,0.05,4995600,0.05
2013-04-02,0.06,0.07,0.05,0.05,11277200,0.05
2013-04-01,0.04,0.07,0.03,0.06,14791400,0.06
2013-03-29,0.04,0.04,0.04,0.04,000,0.04
2013-03-28,0.06,0.08,0.04,0.04,50902600,0.04
2013-03-27,0.18,0.19,0.13,0.14,16841900,0.14
2013-03-26,0.18,0.22,0.16,0.19,16038300,0.19
2013-03-25,0.15,0.17,0.14,0.17,15807000,0.17
2013-03-22,0.12,0.16,0.10,0.14,20047700,0.14
2013-03-21,0.10,0.12,0.08,0.12,27257200,0.12
2013-03-20,0.05,0.12,0.05,0.09,38006400,0.09
2013-03-19,0.04,0.05,0.04,0.05,3863800,0.05
2013-03-18,0.03,0.05,0.03,0.04,6244400,0.04
2013-03-15,0.03,0.04,0.03,0.03,2171200,0.03
2013-03-14,0.03,0.03,0.03,0.03,154900,0.03
2013-03-13,0.03,0.03,0.03,0.03,1281000,0.03
